4,3,1211,15,1,4,7,3,4,1,0,0,31,37,2
2,3,2576,11,15,1,1,5,4,0,0,0,16,37,2
14,3,2748,15,1,2,12,0,4,1,0,0,28,0,0
31,5,1819,7,3,2,10,0,4,1,0,0,31,37,2
14,3,2537,6,11,2,7,0,4,1,0,0,34,37,2
36,5,2778,9,4,2,10,0,4,1,0,0,31,37,2
7,3,818,9,4,2,13,0,4,1,0,0,42,37,2
32,3,2822,11,15,5,1,4,4,0,0,0,31,37,2
8,3,1975,11,15,4,6,1,4,1,0,0,25,37,2
40,1,2199,9,4,2,10,0,2,1,0,0,31,37,0
36,3,471,11,15,2,7,0,4,1,0,0,28,37,2
27,3,333,12,5,0,4,4,4,0,0,0,31,37,2
24,6,18,8,2,2,3,0,4,1,0,0,31,37,2
12,3,1866,8,2,4,10,1,4,1,0,0,34,37,2
8,3,2136,15,1,2,4,5,3,0,0,0,31,37,2
1,3,1544,11,15,4,8,3,4,0,0,0,21,0,2
30,3,2553,14,6,2,10,5,4,0,0,26,52,15,0
33,1,1739,9,4,0,4,1,4,1,0,0,46,37,0
30,4,116,11,15,0,4,1,4,1,0,0,52,37,2
26,3,1633,15,1,2,13,0,4,1,0,0,31,37,0
29,3,1455,4,9,2,7,0,4,1,0,0,31,24,2
18,3,2593,8,2,2,8,0,4,1,0,0,31,31,2
24,3,502,11,15,2,1,0,4,1,0,0,39,37,2
13,3,1059,11,15,2,7,0,4,1,53,0,31,37,2
13,3,2615,9,4,2,12,0,4,1,21,0,31,37,2
15,0,1995,5,10,3,0,1,4,1,0,0,31,0,2
31,3,523,11,15,2,14,0,4,1,0,0,31,37,2
25,3,188,10,7,2,10,0,4,1,0,0,36,37,0
12,3,71,15,1,0,13,1,4,1,0,0,49,37,2
19,3,583,11,15,2,3,0,4,1,0,0,31,37,2
11,3,981,15,1,0,1,1,4,0,0,0,31,37,2
36,3,774,11,15,2,1,5,4,0,0,0,31,37,0
32,4,1126,15,1,2,4,0,4,1,0,0,42,37,0
8,0,1261,15,1,4,0,3,4,1,0,0,31,37,2
2,3,16,15,1,4,10,3,4,1,0,0,22,37,2
14,3,2081,9,4,5,12,3,2,0,0,0,31,37,2
12,5,668,9,4,2,12,0,4,1,0,0,59,37,0
6,3,1405,15,1,4,7,1,4,1,0,0,31,37,2
62,3,290,15,1,2,10,2,4,1,0,0,12,37,2
10,3,1428,11,15,4,8,3,4,1,0,0,31,24,2
23,3,2133,7,3,2,1,0,4,1,0,0,31,37,2
50,0,1417,0,12,2,0,0,4,1,0,0,11,37,2
1,3,2079,1,13,4,8,3,4,0,0,0,14,37,2
14,2,309,5,10,2,5,0,4,1,0,0,31,37,2
1,3,2483,11,15,4,12,1,4,1,0,0,21,37,2
35,3,1892,9,4,2,8,0,4,1,0,0,31,5,2
29,3,2548,11,15,2,8,5,4,0,0,0,31,37,2
42,3,633,11,15,2,12,0,4,1,0,0,39,37,2
27,3,2230,11,15,0,3,1,4,0,8,0,31,37,0
36,3,2246,11,15,0,12,3,4,0,0,0,25,37,2
32,2,1844,11,15,2,11,0,4,1,0,0,31,37,0
16,3,1286,12,5,2,10,0,4,1,0,0,42,37,2
13,3,2575,6,11,4,12,1,4,1,0,0,31,37,2
26,1,2424,10,7,4,10,1,4,0,0,0,42,37,0
40,3,1734,8,2,2,10,0,4,1,0,0,31,37,2
20,3,1953,15,1,0,3,4,4,0,0,0,31,37,2
11,3,1415,15,1,0,7,4,2,0,0,0,16,37,2
13,3,202,11,15,2,12,5,1,0,0,8,25,0,2
17,2,1538,9,4,2,11,0,4,1,0,0,31,37,0
12,2,178,15,1,4,6,1,4,1,0,0,42,37,2
31,5,1119,10,7,2,10,0,4,1,0,26,52,37,0
20,3,1293,15,1,2,12,0,4,1,0,0,39,37,0
31,3,796,7,3,0,4,4,4,0,0,0,31,9,2
15,1,1730,11,15,4,8,3,2,1,0,0,31,37,2
59,3,285,12,5,2,4,0,4,1,0,0,31,37,0
27,3,1230,9,4,2,4,0,4,1,10,0,52,37,0
30,5,516,12,5,4,10,1,4,0,0,0,42,37,2
3,3,1062,15,1,4,13,3,4,0,0,0,31,37,2
12,3,42,11,15,4,3,1,4,1,0,0,31,37,2
15,4,2112,11,15,2,3,0,4,1,61,0,31,37,0
0,0,2062,0,12,4,0,3,4,0,37,0,22,37,2
13,3,1178,1,13,4,6,3,4,1,0,0,31,37,2
14,2,1085,11,15,4,1,1,4,0,0,0,31,37,2
25,3,289,11,15,2,6,0,4,1,0,0,31,37,2
7,3,2460,9,4,4,12,2,4,1,0,0,31,37,2
21,3,2640,14,6,2,10,0,4,1,0,0,31,37,0
39,5,2191,11,15,2,8,0,4,1,0,25,42,2,0
11,3,2359,15,1,2,12,5,4,0,46,0,16,37,2
19,3,33,11,15,4,7,3,4,0,0,0,31,37,2
36,3,2831,6,11,2,6,0,4,1,0,0,42,37,2
39,4,2049,15,1,2,12,0,4,1,0,0,42,37,2
32,2,1215,8,2,2,3,0,2,1,0,0,31,37,0
38,3,1721,15,1,2,12,0,4,1,0,0,47,37,2
5,3,30,11,15,4,3,1,4,1,0,0,32,37,2
4,3,1251,15,1,4,8,3,4,0,0,0,31,37,2
23,3,219,9,4,2,4,0,4,1,0,0,52,37,2
13,3,2705,9,4,4,4,3,2,1,0,0,31,11,2
12,6,1840,9,4,2,10,0,4,1,0,0,42,37,0
2,3,2041,15,1,4,8,3,2,1,0,0,25,37,2
30,3,1959,9,4,2,4,5,4,0,0,0,31,37,0
3,3,136,15,1,4,1,3,4,0,0,16,19,37,2
14,3,169,7,3,2,1,0,4,1,0,0,31,37,0
18,0,346,11,15,2,0,0,4,1,0,0,31,37,2
22,3,2319,15,1,0,3,1,4,1,0,0,31,37,2
11,3,2664,7,3,4,12,1,4,0,0,0,52,37,2
7,3,2464,11,15,4,8,1,4,0,0,21,31,37,2
21,5,247,11,15,2,3,0,4,1,48,0,25,37,2
20,3,1748,9,4,2,12,0,4,1,0,0,42,37,2
29,3,487,7,3,0,13,1,2,0,0,0,26,37,2
21,1,310,12,5,2,10,0,4,1,0,0,31,18,0
26,5,2599,11,15,2,3,0,4,1,0,0,52,37,2
10,3,677,8,2,2,1,5,4,0,0,0,25,37,2
3,3,2227,15,1,4,12,3,4,1,0,0,12,37,2
32,3,2736,15,1,2,3,0,1,1,0,0,31,37,0
44,4,2648,11,15,2,3,0,4,1,0,0,31,37,2
10,3,1593,15,1,4,12,3,4,0,0,0,31,37,2
2,3,2108,15,1,4,8,3,4,1,0,0,21,24,2
28,3,1199,8,2,4,10,1,4,0,0,7,31,37,0
53,3,68,15,1,4,13,2,4,1,0,0,31,37,2
14,3,1025,11,15,4,14,4,2,0,0,0,21,37,2
5,3,863,15,1,2,8,0,4,1,0,0,15,37,2
19,3,99,11,15,6,8,4,4,0,0,0,15,37,2
47,3,951,1,13,2,3,0,4,1,0,34,31,37,2
26,0,850,15,1,0,0,1,4,0,0,0,31,37,2
30,2,1028,15,1,0,1,4,4,0,0,0,28,24,2
17,3,1229,11,15,4,1,1,4,0,0,0,31,37,2
16,3,674,9,4,4,4,2,1,0,0,0,31,28,2
4,3,2005,11,15,4,3,3,4,1,0,0,25,37,2
35,0,1744,11,15,0,0,1,4,1,0,0,36,37,0
31,3,1057,11,15,2,3,0,4,1,0,0,37,37,2
6,3,1435,9,4,4,6,1,4,1,0,0,31,37,2
54,5,2525,15,1,5,12,4,2,1,0,22,11,37,2
12,3,1122,11,15,0,3,1,4,1,0,0,52,37,2
25,3,1557,9,4,5,8,2,2,1,0,0,42,37,2
51,0,2370,3,8,0,0,1,4,0,0,0,12,37,2
8,3,1743,11,15,4,8,4,4,0,0,0,31,37,2
27,4,2711,12,5,0,4,4,1,0,0,0,31,37,2
11,3,2777,11,15,4,4,1,1,0,0,0,31,9,2
28,5,1269,12,5,2,12,0,4,1,0,0,31,37,0
19,3,1344,15,1,0,8,4,4,0,0,0,31,24,2
22,1,1610,7,3,4,4,1,4,1,0,0,33,37,2
29,6,29,12,5,6,11,4,4,1,0,0,31,37,2
1,3,1779,1,13,4,6,3,4,1,0,0,7,37,2
49,2,2581,8,2,6,10,1,4,0,0,0,12,37,2
10,3,293,11,15,4,8,1,4,1,0,28,31,37,2
11,6,861,11,15,2,11,0,4,1,0,0,31,37,2
34,3,2833,15,1,2,12,0,4,1,0,27,31,37,0
10,3,2453,9,4,4,3,1,4,1,0,0,42,37,2
11,6,522,9,4,2,10,0,4,1,0,0,31,37,0
10,3,1746,11,15,3,12,4,4,0,0,0,16,37,2
4,3,2094,11,15,4,3,3,2,1,0,0,31,37,2
17,3,2518,11,15,4,6,1,2,1,0,0,31,37,2
1,3,996,11,15,4,8,3,4,1,0,0,3,37,2
16,3,2344,9,4,2,10,0,4,1,0,0,55,37,2
27,2,953,15,1,2,4,0,2,1,0,0,28,37,0
26,3,163,15,1,0,1,1,4,0,0,0,31,37,2
13,3,2632,15,1,4,3,1,2,1,0,0,36,37,2
23,3,1951,5,10,2,7,0,4,1,0,0,31,24,0
20,1,1979,15,1,2,1,0,4,1,0,0,33,37,0
17,3,2057,11,15,2,1,0,2,1,0,0,31,37,2
24,5,460,9,4,0,4,1,4,0,0,0,31,37,2
36,0,396,9,4,0,0,1,4,0,0,0,42,37,2
14,3,2869,12,5,2,10,5,4,0,0,0,42,37,2
41,6,114,10,7,2,10,0,4,1,0,0,0,37,0
21,3,580,15,1,0,7,1,2,0,0,0,19,37,2
7,3,626,15,1,2,7,0,4,1,0,0,31,37,2
24,2,2561,9,4,2,3,0,2,1,0,0,31,37,2
30,3,246,15,1,2,13,0,4,1,0,0,36,37,2
24,1,354,9,4,2,13,0,4,1,0,0,15,37,2
6,3,1217,4,9,2,14,2,4,1,0,0,31,24,2
19,3,2863,15,1,0,3,1,4,1,0,0,31,37,2
23,1,2597,12,5,4,4,1,4,0,6,0,46,37,0
18,3,429,12,5,2,10,2,4,1,60,0,31,37,0
7,5,2165,11,15,4,12,1,4,1,0,0,31,37,2
9,3,2394,12,5,4,10,1,4,0,0,24,31,37,2
2,0,789,11,15,4,0,3,4,1,0,0,31,20,2
34,3,1786,9,4,2,4,0,4,1,0,0,42,37,0
25,2,1751,15,1,4,10,1,4,0,0,2,31,37,2
20,6,2516,11,15,0,1,4,4,0,0,0,25,37,2
1,3,437,1,13,4,12,3,4,0,0,0,31,37,2
19,3,337,9,4,2,8,0,2,1,60,0,26,37,0
18,3,2312,11,15,0,3,1,4,1,0,0,52,37,2
41,4,1388,11,15,2,12,5,4,0,10,0,25,37,0
0,3,2641,1,13,4,12,3,4,0,0,0,3,37,2
27,2,648,11,15,2,14,0,2,1,0,0,31,37,2
20,3,1363,11,15,2,3,0,4,1,0,0,31,37,0
18,3,567,15,1,4,12,1,0,0,0,0,31,37,2
43,3,2758,11,15,2,3,0,1,1,0,0,31,37,2
37,4,300,5,10,2,7,0,4,1,0,0,31,37,0
20,3,2633,9,4,4,4,1,2,1,0,0,52,37,0
33,3,2095,7,3,0,12,1,4,0,0,0,31,37,2
21,3,972,9,4,2,12,0,4,1,0,0,42,29,2
28,3,113,9,4,2,10,0,4,1,0,0,46,37,2
8,3,1753,0,12,4,3,1,4,1,0,0,31,37,2
14,3,1223,15,1,2,6,0,4,1,0,0,31,37,2
47,0,1055,3,8,0,0,1,4,1,0,0,31,37,2
66,3,2550,11,15,4,8,1,2,1,0,36,31,37,2
37,3,890,11,15,2,1,0,2,1,0,0,12,37,2
36,2,439,13,0,4,7,1,4,0,0,0,25,37,2
1,3,1688,11,15,4,12,3,4,0,0,0,31,37,2
43,0,1677,0,12,0,0,1,0,0,0,0,1,37,2
49,5,737,11,15,2,5,0,4,1,7,0,42,37,2
58,3,2098,8,2,6,1,1,4,0,0,0,12,4,2
48,3,893,11,15,0,1,1,4,0,0,0,31,37,2
18,3,2569,1,13,5,14,1,2,1,41,0,31,37,2
24,3,351,11,15,0,12,4,2,0,0,0,28,37,2
8,3,628,15,1,4,1,1,4,1,0,0,33,37,2
16,3,127,15,1,0,3,2,3,0,0,0,31,37,2
11,3,2699,14,6,4,10,1,4,1,0,0,46,37,0
42,6,1846,11,15,2,8,0,4,1,0,0,31,37,2
23,6,788,15,1,4,1,1,4,0,0,0,28,37,2
24,3,935,9,4,2,4,0,4,1,0,0,42,18,0
21,2,172,12,5,2,4,0,4,1,0,0,59,37,0
6,3,176,11,15,4,14,3,4,1,0,0,31,37,2
23,3,2252,9,4,2,10,0,4,1,0,0,31,37,0
24,5,1190,11,15,2,8,5,4,0,0,0,12,37,2
7,6,1883,7,3,2,11,0,4,1,0,0,42,37,2
3,0,226,15,1,4,0,3,4,1,0,0,12,37,2
21,3,926,15,1,0,3,1,4,1,0,20,31,37,2
39,3,1305,11,15,2,1,0,4,1,0,0,25,0,2
41,3,1620,11,15,2,1,0,4,1,0,0,36,37,0
15,3,995,11,15,4,8,1,4,0,0,0,24,37,2
23,3,1351,7,3,2,13,0,4,1,0,27,52,37,0
28,3,559,11,15,2,1,0,4,1,0,0,31,0,2
24,3,148,14,6,2,10,5,4,0,0,0,31,37,0
25,3,2386,9,4,2,1,5,2,0,0,0,31,37,2
42,2,803,0,12,6,8,4,2,0,0,0,21,37,2
2,2,1882,15,1,4,1,3,4,1,0,0,31,37,2
41,3,1785,15,1,4,14,1,4,1,0,0,12,37,2
25,5,2048,11,15,2,5,0,1,1,0,0,31,1,0
3,3,204,11,15,4,8,3,4,0,0,0,31,37,2
15,3,812,11,15,5,8,1,4,0,0,0,21,37,2
28,3,1056,8,2,6,4,1,4,0,0,0,36,37,2
33,3,1314,5,10,0,3,1,4,1,0,0,31,37,2
19,3,530,9,4,0,10,3,4,0,0,0,31,37,2
28,3,2847,11,15,2,12,0,4,1,0,0,52,37,2
0,3,1709,1,13,4,8,3,4,1,0,0,3,37,2
42,3,485,15,1,2,12,0,4,1,46,0,31,37,2
9,3,2360,1,13,2,3,0,4,1,0,0,31,37,2
20,4,1771,15,1,2,4,0,1,1,0,0,61,35,0
2,0,1474,15,1,4,0,3,4,1,0,0,15,2,2
47,3,1407,11,15,2,4,0,4,1,0,0,31,37,0
16,3,1021,9,4,4,10,1,4,0,0,0,36,37,2
16,3,1508,11,15,2,3,5,4,0,0,0,31,37,0
44,3,2665,11,15,2,4,0,4,1,0,0,31,37,0
0,3,1117,6,11,4,8,3,4,1,2,0,15,37,2
33,5,2071,12,5,2,5,0,4,1,21,0,69,37,2
10,2,1372,12,5,4,10,3,4,1,0,0,25,37,2
13,3,2671,11,15,0,10,3,4,0,0,0,31,37,2
26,3,2510,11,15,2,6,0,2,1,0,0,31,37,2
27,3,794,15,1,2,3,0,4,1,60,0,31,37,0
18,3,1099,15,1,4,4,1,4,0,0,0,31,37,2
8,3,1158,15,1,4,13,3,4,0,0,0,31,37,2
7,3,1911,15,1,2,7,5,4,0,60,0,39,37,0
5,3,2260,9,4,4,10,1,4,0,0,0,6,11,2
25,2,2844,15,1,2,3,0,4,1,54,0,31,37,0
17,3,864,7,3,0,12,4,2,0,0,0,36,37,2
43,3,830,9,4,0,10,1,4,0,0,0,33,37,2
4,3,1329,11,15,4,6,3,4,1,0,0,31,37,2
40,1,2448,12,5,2,12,0,4,1,10,0,31,37,0
24,3,1492,14,6,2,10,0,4,1,0,0,52,37,0
33,3,889,15,1,0,8,1,4,1,0,0,36,37,2
8,3,2340,9,4,4,4,1,4,0,0,0,31,37,2
33,3,1162,5,10,2,3,0,4,1,0,0,31,7,2
19,3,1255,9,4,2,10,0,4,1,0,0,36,37,2
14,3,323,11,15,0,10,1,4,0,0,0,31,37,2
12,2,1490,9,4,4,11,1,4,1,0,0,47,37,2
4,3,1587,15,1,4,12,3,4,1,0,0,36,37,2
10,3,1726,9,4,4,13,4,2,0,0,0,31,37,2
48,3,128,11,15,2,14,0,4,1,0,0,7,37,2
20,4,2605,9,4,0,12,1,4,0,0,0,52,37,2
22,0,601,12,5,2,0,5,1,0,39,0,31,0,2
7,3,1901,11,15,4,3,3,4,1,0,0,31,37,2
21,3,766,11,15,0,12,1,4,1,0,0,64,37,2
31,3,488,9,4,2,1,0,4,1,61,0,31,37,0
4,3,566,15,1,4,8,1,1,0,0,0,16,37,2
14,3,1463,11,15,2,14,0,4,1,0,0,36,37,0
38,3,1640,11,15,2,12,0,4,1,48,0,31,37,0
7,3,2050,15,1,2,1,5,1,0,0,0,31,23,2
26,3,821,11,15,0,1,1,4,0,0,0,31,37,2
9,3,1163,7,3,4,13,1,4,1,0,0,36,37,2
29,3,2742,7,3,4,10,1,4,0,0,0,23,37,2
18,3,1159,7,3,2,1,0,4,1,0,0,31,37,0
24,4,2265,15,1,2,5,0,4,1,0,0,45,37,0
9,3,2612,9,4,4,12,1,4,1,0,0,31,37,2
17,3,457,12,5,2,4,0,1,1,60,0,25,34,0
2,0,2760,15,1,4,0,3,2,0,0,0,16,37,2
19,5,1326,9,4,0,10,1,2,0,0,0,31,37,0
5,3,1247,15,1,4,12,3,4,1,0,0,6,37,2
7,3,1130,15,1,4,7,1,4,1,0,0,31,37,2
60,5,426,15,1,2,12,0,4,1,0,0,31,37,2
5,3,2399,4,9,2,7,2,4,0,0,0,31,24,2
12,3,2445,15,1,4,13,1,4,0,0,0,31,37,2
45,3,631,11,15,6,8,1,4,0,0,0,15,37,2
22,5,837,11,15,2,4,0,4,1,0,0,31,37,2
26,3,2533,15,1,2,3,0,4,1,0,5,42,37,2
18,3,1031,11,15,0,14,1,4,1,0,0,36,37,2
12,3,1256,1,13,4,4,1,4,0,0,0,31,37,2
59,5,838,12,5,2,3,0,4,1,0,0,1,37,2
46,5,2712,11,15,2,5,0,4,1,0,0,36,37,2
6,0,1403,8,2,4,0,3,2,0,0,0,6,37,2
26,3,1058,15,1,2,10,5,4,0,0,25,42,37,0
41,5,2128,11,15,2,6,0,4,1,0,0,31,37,2
49,3,327,11,15,4,14,1,4,1,13,0,46,37,2
24,3,1340,15,1,4,3,1,2,1,0,0,36,37,2
9,3,1521,9,4,4,1,1,4,1,0,0,31,37,2
30,3,920,8,2,4,8,1,4,1,0,0,31,37,2
38,2,2853,0,12,2,1,0,4,1,0,0,31,37,2
36,3,1683,11,15,2,14,0,4,1,0,0,31,37,2
0,3,1864,4,9,4,8,2,4,1,0,0,39,24,2
13,3,2820,11,15,4,3,2,4,1,0,0,31,37,2
32,3,2675,12,5,4,10,1,4,1,0,0,52,37,2
2,3,56,11,15,4,12,4,2,1,0,0,21,14,2
28,3,1795,11,15,2,8,0,2,1,0,0,31,37,2
9,3,2824,7,3,4,12,1,4,1,0,0,31,37,2
21,3,2010,8,2,2,3,0,4,1,60,0,31,37,0
19,6,228,11,15,2,11,0,4,1,60,0,31,37,0
16,3,2752,11,15,4,5,1,4,1,0,0,12,37,2
5,6,1991,15,1,4,11,3,2,0,0,0,31,37,2
26,5,1673,9,4,4,12,1,4,1,0,0,33,37,2
50,0,2308,1,13,2,0,0,4,1,0,0,63,37,2
13,0,546,8,2,0,0,4,4,0,0,0,31,37,2
39,3,9,7,3,3,8,1,4,1,0,0,16,18,2
14,3,589,9,4,4,10,3,4,1,0,0,16,37,2
16,3,207,9,4,2,4,0,4,1,0,0,31,37,0
9,3,1137,11,15,2,8,0,4,1,0,0,31,37,2
16,3,131,9,4,2,4,0,4,1,0,0,31,37,0
29,2,2166,1,13,2,14,0,4,1,0,0,21,37,2
42,0,2341,9,4,2,0,0,4,1,0,0,31,37,0
21,1,2828,11,15,2,1,0,4,1,0,0,31,37,0
48,3,654,1,13,6,8,4,3,1,0,0,31,37,2
23,3,2835,8,2,2,13,0,4,1,0,0,31,37,0
25,3,140,11,15,2,1,5,4,0,0,0,25,37,2
9,5,193,6,11,2,3,0,4,1,0,0,31,30,2
19,3,2254,0,12,2,8,5,4,0,0,0,15,37,2
45,3,1854,12,5,2,10,0,4,1,0,0,31,37,0
26,3,941,9,4,2,14,0,4,1,0,0,36,37,2
26,3,847,9,4,0,4,1,4,1,0,7,36,37,0
5,3,2423,11,15,3,12,1,4,1,0,0,46,37,2
11,3,2810,11,15,2,3,0,4,1,0,0,31,37,2
39,5,979,15,1,2,12,0,4,1,0,0,36,37,2
5,3,2311,7,3,4,12,1,4,0,0,0,6,37,2
40,3,1413,9,4,0,4,1,4,0,0,0,36,37,0
22,3,2513,11,15,0,12,4,4,0,0,0,31,37,2
9,1,1026,15,1,4,1,4,4,0,0,0,6,37,2
0,3,2788,1,13,4,8,3,4,1,0,0,1,37,2
23,6,998,8,2,2,7,0,4,1,0,0,28,37,0
28,3,1766,11,15,2,7,0,2,1,0,0,31,37,2
27,3,638,11,15,4,3,1,2,1,0,0,31,37,2
3,2,2270,15,1,4,1,3,4,0,0,0,1,37,2
16,3,1835,11,15,2,3,5,4,0,0,0,31,37,2
6,3,2295,15,1,4,12,1,4,1,0,0,31,37,2
29,5,2729,12,5,0,4,1,4,1,0,0,21,37,2
21,3,817,11,15,2,12,0,4,1,0,0,42,37,2
37,3,839,11,15,0,14,1,4,1,0,0,31,37,2
29,3,1441,4,9,0,3,1,4,0,0,38,36,37,2
8,3,2241,15,1,2,3,0,4,1,0,0,31,37,2
29,3,103,15,1,0,12,1,4,0,0,0,31,37,2
19,2,196,15,1,2,14,5,4,0,0,0,31,37,2
6,3,2393,11,15,4,8,1,4,0,0,0,16,37,2
12,3,389,11,15,5,7,1,4,1,0,0,31,37,2
27,3,663,15,1,2,1,5,4,0,0,42,51,37,0
2,3,1749,15,1,4,1,3,4,0,0,0,7,37,2
2,3,1588,11,15,4,8,2,4,0,0,0,31,37,2
18,3,1487,11,15,2,8,5,4,0,0,0,31,37,0
10,3,2039,9,4,4,3,1,4,1,0,0,42,37,2
29,5,1900,7,3,5,3,1,4,1,0,0,31,37,2
17,6,2848,9,4,2,4,0,4,1,61,0,36,0,0
17,3,1193,11,15,4,8,1,4,0,0,0,25,37,2
27,3,177,15,1,2,13,0,4,1,0,0,31,37,2
28,3,2841,15,1,0,6,4,4,0,0,0,31,37,2
3,0,411,11,15,4,0,2,4,0,0,0,25,37,2
8,3,2769,9,4,2,4,0,4,1,0,0,46,37,0
35,4,366,9,4,2,4,0,4,1,0,0,42,37,0
3,3,2435,15,1,4,6,3,4,1,0,0,31,37,2
11,3,100,15,1,4,8,1,4,0,0,0,31,37,2
33,6,1963,9,4,2,11,0,4,1,0,0,31,37,0
17,3,1550,8,2,0,13,1,4,0,0,0,54,37,2
11,3,719,5,10,2,6,0,3,1,0,34,31,31,2
24,3,2480,12,5,2,4,0,4,1,0,27,55,37,0
11,3,119,11,15,2,1,0,4,1,0,0,31,37,2
29,5,2110,11,15,2,3,0,4,1,0,0,16,37,2
11,0,271,15,1,2,0,5,4,0,0,25,31,37,0
15,3,2316,15,1,2,4,0,4,1,0,0,42,37,2
24,2,2446,15,1,0,8,1,2,0,0,0,15,37,2
7,3,1674,11,15,4,6,4,2,0,0,0,31,37,2
16,3,214,15,1,0,4,4,4,0,0,0,31,37,2
29,3,1065,10,7,2,4,0,4,1,10,0,52,37,0
14,6,38,15,1,2,7,0,4,1,0,0,31,37,2
18,3,2812,2,14,0,3,1,4,1,0,0,42,37,0
35,3,1110,3,8,2,7,0,4,1,0,0,31,24,2
13,3,2449,1,13,4,8,3,4,0,0,0,10,37,2
17,2,1693,1,13,5,7,1,2,1,0,0,31,37,2
17,6,1654,11,15,0,14,4,4,0,0,0,31,37,2
3,3,2623,15,1,2,12,0,4,1,0,0,21,37,2
0,3,856,1,13,4,6,3,4,1,17,0,9,37,2
15,6,2806,9,4,2,4,5,4,0,0,0,31,37,0
12,3,1067,11,15,0,5,1,4,1,0,0,31,37,2
16,3,1558,0,12,4,3,4,4,0,0,0,25,37,2
8,3,378,11,15,2,14,0,4,1,0,0,52,37,2
19,1,1756,12,5,4,10,1,4,1,0,4,31,37,2
6,3,1317,11,15,4,6,1,4,1,0,0,60,6,2
46,4,1510,11,15,2,4,0,4,1,0,0,31,37,0
30,2,1957,12,5,2,10,0,4,1,0,0,31,37,2
63,0,93,11,15,6,0,1,4,1,0,0,15,37,2
0,0,1290,1,13,4,0,3,4,1,0,0,31,37,2
23,5,1310,9,4,3,10,1,4,0,16,0,31,37,2
13,3,2011,7,3,2,8,5,4,0,0,0,16,37,0
10,3,184,15,1,4,3,3,1,1,0,28,31,28,2
16,3,1364,12,5,2,10,0,4,1,0,0,42,37,0
17,2,1943,11,15,4,5,1,2,1,56,0,52,37,2
17,2,191,15,1,4,11,1,4,0,0,0,31,37,2
6,3,2732,15,1,2,1,0,4,1,0,0,31,37,2
25,2,2211,15,1,2,1,5,4,0,0,0,31,37,2
12,3,2314,9,4,4,10,1,4,1,0,0,31,37,2
28,3,2494,11,15,0,1,1,4,0,0,0,19,37,2
7,1,1115,11,15,4,2,3,4,1,0,0,31,37,2
27,3,188,15,1,2,10,0,4,1,0,0,31,37,0
10,3,2411,6,11,4,3,2,4,1,0,0,31,24,2
3,3,2023,15,1,4,12,1,4,1,0,0,25,37,2
27,3,1978,11,15,6,4,4,2,0,0,0,31,37,2
34,3,2598,11,15,2,3,0,0,1,0,0,31,37,2
3,3,492,11,15,2,7,0,4,1,0,0,31,37,2
0,0,1783,1,13,4,0,3,4,0,0,0,41,37,2
2,3,1339,11,15,4,7,3,2,0,0,0,31,37,2
28,4,1214,15,1,2,3,0,4,1,0,0,46,37,0
43,3,1702,11,15,2,3,0,4,1,0,0,31,37,0
25,3,1220,7,3,2,4,0,2,1,0,0,31,0,0
27,5,1604,11,15,2,12,5,4,0,0,0,31,37,0
23,3,2682,8,2,2,7,0,1,1,0,0,31,37,0
